duration_h,mean_dT,mean_dAH,delta_half_in_h,delta_half_dAH,slope_in_h_per_h,slope_dAH_per_h,end_start_dAH,std_in_hum_run,std_AH_in_run,amp_in_hum_p90_p10,amp_AH_in_p90_p10,amp_headroom_p90_p10,corr_out_hum_in_hum,corr_out_AH_in_AH,corr_headroom_in_hum,corr_headroom_AH_in,max_corr_dAH_change,best_lag_h,gain_ratio_dAH_change,max_corr_outRH_inRH_change,best_lag_rh_h,max_corr_level_hum,best_lag_level_hum,max_corr_level_ah,best_lag_level_ah,positive_headroom_ratio,positive_drive_ratio,positive_response_ratio,positive_ah_response_ratio,headroom_area_pos,headroom_gain_ratio,early_resp_ratio,early_ah_resp_ratio,early_rh_gain_per_out,late_resp_ratio,late_ah_resp_ratio,late_rh_gain_per_out,late_ah_decay_per_headroom,late_minus_early_rh_gain,late_minus_early_resp_ratio,dew_gap_mean,dew_gap_q90,dew_gap_area_pos,dew_gap_pos_ratio,amp_dew_in_p90_p10,std_dew_in_run,corr_out_dew_in_dew,corr_dew_gap_in_dew,max_corr_dew_change,best_lag_dew_h,max_corr_level_dew,best_lag_level_dew,early_dew_gain_per_out,late_dew_gain_per_out,late_minus_early_dew_gain,dew_headroom_capture_ratio,ah_gap_q90,ah_gap_area_pos,ah_ingress_slope,ah_ingress_r2,ah_ingress_count,ah_pos_gain_per_area,ah_neg_response_ratio,dew_ingress_slope,dew_ingress_r2,dew_ingress_count,dew_pos_gain_per_area,dew_neg_response_ratio,vpd_in_mean,vpd_gap_mean,late_minus_early_vpd_gap,archive,inner_path,path_label,subgroup,file,sheet
9.214722222222223,-0.3339891696750901,9.217408574367575,-1.3245848375451317,3.8125502267480673,-0.3103732574655515,0.8757212892123923,8.161558310917641,1.010222886327984,1.3557873127264093,2.519999999999996,2.552489655240432,6.35441621739388,0.8037363388802653,-0.8480320021908506,0.8675996234262956,-0.952114615805115,,,,,,0.9851437000333186,1.0,-0.2269464569113384,4.0,0.0,0.2,0.0,0.5,0.0,4521436.68062997,,,0.07087234340416902,0.0,0.5,-0.2344601700289815,-25139.251558883305,-0.30533251343315054,,-9.724753563800915,-5.156994766083767,0.0,0.0,1.8790887923222002,1.4030826499256666,-0.8088822916315287,-0.9153101457197697,-0.4842803110739965,0.0,-0.2622169651646715,4.0,-0.6369732808157986,-0.00519158660555271,0.6317816942102459,,-5.182788228711325,0.0,,,0.0,,,,,0.0,,,0.5370150262361737,1.3315966574932196,0.3976607070001228,unsealed.zip,密封状态数据/严格密封/2025-10-24 131318.xlsx,密封状态数据/严格密封,sealed_strict,2025-10-24 131318,Serial Data Log
23.651666666666667,-0.45694366197183145,8.564909732195169,-0.702492957746486,2.576920739862066,-0.09727816729543777,0.2726823763277569,9.379993377832644,1.756769058665407,3.3889895497276967,1.2710000000000008,1.4464315424221041,4.457593246910131,0.8397198751566637,0.38106011930452266,0.9474529476615053,-0.9432636327710875,0.9946385365942928,2.0,0.27838672613789717,0.9974749845194327,1.0,0.9653312397240716,1.0,0.9159548573382389,1.0,0.08,0.0,,,5.620128160875099,4.0379858477818935,,,0.18849871811036842,,,-0.7237658714343094,70079.86075621631,-0.9122645895446778,,-4.013114534245565,-2.6905759483202756,4.214826101940698,0.08,1.4314707889908647,3.2730817049379004,0.8547895594890982,-0.9285433607400575,0.9951728234507745,2.0,0.9478934497154982,1.0,1.880314953991205,,,,-5.52266008570232,5.620128160875099,,,2.0,,,,,2.0,,,1.329370522942073,1.3730569465508873,0.44092893749230955,unsealed.zip,密封状态数据/严格密封/2025-10-25 095124.xlsx,密封状态数据/严格密封,sealed_strict,2025-10-25 095124,Serial Data Log
23.538055555555555,0.11415428167020475,11.981434670150005,-0.8543929382821034,3.326335556459224,-0.08547365091402165,0.3201477503077198,14.467040835625165,0.815121455290074,0.9803600190399414,1.3379999999999939,0.48588960551120053,5.197882375925108,0.855497487184442,-0.7603903002896742,0.9005434868959249,-0.9133132490147862,-0.5945400192379515,1.0,0.9758392857602798,0.993046587291195,1.0,0.9916920413045114,2.0,0.6184198722703002,6.0,0.0,0.04,1.0,0.0,0.0,5405695.231553509,,,0.04069841505016017,1.0,0.0,0.08855164284661851,-71581.4731516069,0.04785322779645834,,-14.143799221751108,-9.181872570460204,0.0,0.0,0.5128057353024396,1.1573718009055622,-0.7270887199519998,-0.8408182039687737,-0.46413726663473737,1.0,0.6583991005068526,6.0,-0.8123785850483697,0.09455291882365563,0.9069315038720254,,-8.776561808938908,0.0,,,0.0,,,,,0.0,,,0.5624203861475717,1.6288635063627153,0.7582039668194855,unsealed.zip,密封状态数据/严格密封/2025-10-27 102843.xlsx,密封状态数据/严格密封,sealed_strict,2025-10-27 102843,Serial Data Log
12.121666666666666,0.8671016483516487,6.519491534157549,2.3340109890109915,-0.6754706367609398,0.45168164521464704,-0.16700739225328706,-4.3378932363016975,2.229090079560596,1.9129629172039058,4.934999999999988,1.5649006372571037,0.7761291023814811,-0.6322339399345372,0.8750296214110782,0.8329417372382413,-0.9944602788297556,0.9942871985385007,1.0,0.6968556789691982,0.86412814626604,6.0,-0.19025414654902734,6.0,0.9929567431736096,2.0,0.0,0.0,,,0.0,-6708761.405605487,,,-2.1863018116638644,,,0.008031818357340275,-17119.84311801551,2.194333630021205,,-17.421217295278556,-16.309309745650104,0.0,0.0,1.9209548128912903,2.5668928277095757,0.9504061397224097,-0.49191818760029693,0.9943158375694652,1.0,0.9950815489229122,3.0,1.264920870531209,0.043570670149027074,-1.221350200382182,,-5.987758907271145,0.0,,,0.0,,,,,0.0,,,0.26597828296390125,0.7688449057939294,0.038448212807691284,unsealed.zip,密封状态数据/严格密封/2025-10-28 110628.xlsx,密封状态数据/严格密封,sealed_strict,2025-10-28 110628,Serial Data Log
24.509444444444444,-0.5200338066260987,19.889522885265787,4.730281443148151,14.94201837042946,0.33483612711927474,1.1510562119555472,27.890571789228535,3.3665442610427516,11.840199200938887,9.275999999999996,34.00261839010689,28.642463414591184,-0.5996488179666225,0.5307021427646869,-0.4802132156702959,-0.695865174675225,0.7552092147971141,0.0,1.000538959649255,0.630980793005204,2.0,-0.3772361897643365,2.0,0.5625833984053115,4.0,0.07692307692307693,0.3076923076923077,0.5,0.5,5.9819180512901555,6.283759771982155,,,-0.1341030061175632,0.3333333333333333,0.5,-0.4399320786755354,13202003.737959929,-0.3058290725579722,,-11.727752655814426,-1.4952591909269426,6.882297296735178,0.07692307692307693,17.382242214071134,7.848933663161863,0.46822296487753656,-0.5765620299673778,0.7874989699222783,0.0,0.5414073649509038,3.0,1.73480037894398,0.5071048963066961,-1.2276954826372841,,-2.1987426422049996,5.9819180512901555,,,2.0,,,,,2.0,,,5.0303414423665,3.1917561310617555,2.7556243808999334,unsealed.zip,密封状态数据/严格密封/2025-11-18 104042.xlsx,密封状态数据/严格密封,sealed_strict,2025-11-18 104042,Serial Data Log
7.384166666666666,0.4595720720720721,-0.2860935666901065,0.02360360360360403,-2.0417344130748734,0.04195577463259968,-0.6142140162897706,-10.098305456250106,0.41943563536206574,0.3976042314449286,0.8580000000000041,0.9840178307741443,4.665108236373149,0.6143596355712843,-0.8655940160996914,0.8645101597502393,-0.9396470676466767,,,,,,0.8249632349798681,0.0,-0.7259640992493526,2.0,0.6666666666666666,0.8888888888888888,0.375,0.0,6.053463530145961,-0.32416748113888527,0.6,0.0,0.0467975157122394,0.16666666666666666,0.0,-0.08205684530266778,-0.13640355802244322,-0.1288543610149072,-0.43333333333333335,-0.711385824229725,1.9948578428344081,7.949615752560153,0.6666666666666666,1.8187479511960074,0.8312724669436135,-0.876248176629208,-0.9160093821210632,0.6460289743064453,2.0,-0.6777869889565294,2.0,-0.166100252152999,-2.9819739921642734,-2.8158737400112743,0.0,1.5064741395159107,6.053463530145961,-0.1456888358511004,0.8990488044750335,5.0,0.0,1.0,-0.16850210358820464,0.9028379108311512,5.0,0.0,1.0,0.7738697217867485,-0.10204835117090706,-0.18483354036504682,unsealed.zip,密封状态数据/严格密封/2025-11-19 145039.xlsx,密封状态数据/严格密封,sealed_strict,2025-11-19 145039,Serial Data Log
90.31,-0.09074750830564782,-4.277459107096136,3.078228128460694,-1.1120277371455076,0.06338880733149303,-0.04198762785657303,6.342215387115161,2.0981118835817134,4.421009071317467,5.5,10.48476872898165,16.24822377262789,0.5122776554930898,0.8601154122214971,-0.216479429628184,0.6219457300726422,0.8253535116269277,1.0,0.3378138347752761,0.21656169354704155,6.0,0.7898689133543044,6.0,0.8860543330083426,1.0,0.7802197802197802,0.7032967032967034,0.734375,0.0625,473.04868129470395,-0.006809321459184469,0.0,1.0,0.021681639381067108,1.0,0.0,0.13778520514307838,-0.0025815191894759506,0.11610356576201127,1.0,3.6164080220721893,7.963329635542073,539.6613371618322,0.7802197802197802,14.544624561213825,5.698196500181344,0.6673357800826608,0.17621420348072067,0.7417298305345639,1.0,0.672492905619752,1.0,-0.2844030984494044,,,0.08571428571428572,11.594316361141754,473.04868129470395,0.12525115322064048,0.14911827419782098,70.0,0.0450968048415281,0.9142857142857143,0.7010324155591369,0.678851457073505,70.0,0.04275822933952623,0.9142857142857143,1.335607310318725,-0.49646330600505545,-0.5428987362132085,unsealed.zip,密封状态数据/严格密封/2025-12-05 170640.xlsx,密封状态数据/严格密封,sealed_strict,2025-12-05 170640,Serial Data Log
6.823611111111111,0.1403892944038932,7.374288620701774,-1.7662675822874903,1.4515797592525344,0.2062185581376108,-1.1434239921608582,-28.498852795244915,3.4785092775012254,8.577514065779328,10.490000000000002,22.180606067832652,22.19430790709042,0.6143374844490199,0.5213206518262977,0.8064962175296085,-0.36317589148818896,,,,,,0.7210370370487534,0.0,0.7591245330826688,1.0,0.25,0.625,1.0,0.2,13.3185651321484,-1.1159368025606897,1.0,0.0,2.6209992637345887,1.0,0.25,-0.0603903203312645,0.5708042225409077,-2.6813895840658533,0.0,-3.3587118959487037,4.045467073007152,6.5759330486856395,0.25,11.414200169423346,4.753638814914366,0.435211708978454,-0.18520638923382346,0.7175311015313042,1.0,0.7405286366616064,1.0,-10.528579962052772,0.3103835738748846,10.838963535927657,,8.09657832031043,13.3185651321484,,,1.0,,,,,1.0,,,4.7864520511793405,1.1731408874517018,0.46710117967604137,unsealed.zip,密封状态数据/严格密封/2025-12-11 131942.xlsx,密封状态数据/严格密封,sealed_strict,2025-12-11 131942,Serial Data Log
23.926111111111112,-0.6630848861283645,15.835697532317813,1.001492246142135,6.620942789075585,0.09244511193403492,0.8515224124851676,20.425080890548543,4.600289063034051,19.04814759556856,11.452000000000005,52.740174375898434,32.357362269025366,-0.24072115591562587,0.7685885631792877,-0.01350725634185073,0.012504199973368492,0.6480977655266561,0.0,0.5892807812130778,0.318979733174121,6.0,0.5234143359956641,6.0,0.8005733101868234,1.0,0.12,0.4,0.5,0.8,37.30626619832347,0.5924723478188889,1.0,1.0,0.2667114521876102,0.3333333333333333,1.0,2.4534285253755894,10628962.03231263,2.186717073187979,-0.6666666666666667,-12.02706720718302,1.3068676170165043,12.732529506957578,0.12,24.25809240120878,10.339577016640849,0.7679988508504711,0.02153471761309445,0.8169068227296078,0.0,0.8454227255143784,1.0,2.8260039806756776,3.5856268605124804,0.7596228798368028,,1.1093894661688097,37.30626619832347,,,3.0,,,,,3.0,,,4.764029456174365,2.7034924804764557,1.634659812546845,unsealed.zip,密封状态数据/严格密封/2025-12-12 162037.xlsx,密封状态数据/严格密封,sealed_strict,2025-12-12 162037,Serial Data Log
30.291666666666668,-0.807419530823786,25.646858996733098,0.45553963703552824,2.7921488852186584,-0.15592914495767193,0.3954540805368143,2.630378044727112,5.373898191527885,20.475477507059512,15.54399999999999,57.70516804593561,38.22027160025421,-0.0028472224046084777,0.7519867097412275,0.3988860852413329,-0.2940086076349588,0.6737486346619631,1.0,0.7985476351235806,0.14063814255672671,6.0,0.4549957461762621,6.0,0.8233501572082947,1.0,0.03225806451612903,0.4838709677419355,0.3333333333333333,0.8,0.26905762899432517,280.4790301486328,1.0,1.0,0.25949273874661927,0.16666666666666666,0.8333333333333334,-0.374728443900542,56742254.88352926,-0.6342211826471613,-0.8333333333333334,-16.811763749291345,-1.709145462515906,0.589921224346071,0.03225806451612903,23.15851941630226,9.576607923348895,0.7577345143518405,0.1162106975951711,0.7970207565353268,1.0,0.8421337792150921,1.0,5.470060453958554,0.48055127772926576,-4.989509176229288,,-2.8784035186738386,0.26905762899432517,,,1.0,,,,,1.0,,,4.020748986962362,4.289836124722917,1.6457815165070646,unsealed.zip,密封状态数据/严格密封/2025-12-15 230921.xlsx,密封状态数据/严格密封,sealed_strict,2025-12-15 230921,Serial Data Log
