time,score_all,score_dAH,resid_dAH_signed,resid_dAH_z,ewma_z,ewma_abs,cusum_pos,cusum_neg,cusum_abs
2026-03-15 05:20:00,0.4236961603164673,0.13878017663955688,0.13878017663955688,4.40610364413365,4.467072219048457,4.467072219048457,130.42963105114632,0.0,130.42963105114632
2026-03-15 05:25:00,0.4226575493812561,0.14031021296977997,0.14031021296977997,4.455814709393838,4.464820717117533,4.464820717117533,134.38544576054016,0.0,134.38544576054016
2026-03-15 05:30:00,0.46573179960250854,0.14209164679050446,0.14209164679050446,4.51369370949956,4.474595315593938,4.474595315593938,138.39913947003973,0.0,138.39913947003973
2026-03-15 05:35:00,0.4380928874015808,0.13718359172344208,0.13718359172344208,4.354230407276037,4.450522333930358,4.450522333930358,142.25336987731578,0.0,142.25336987731578
2026-03-15 05:40:00,0.36764630675315857,0.142817422747612,0.142817422747612,4.537274258049534,4.467872718754194,4.467872718754194,146.2906441353653,0.0,146.2906441353653
2026-03-15 05:45:00,0.32086271047592163,0.13784651458263397,0.13784651458263397,4.375768851079495,4.449451945219254,4.449451945219254,150.1664129864448,0.0,150.1664129864448
2026-03-15 05:50:00,0.27739229798316956,0.14733809232711792,0.14733809232711792,4.684151358970268,4.496391827969457,4.496391827969457,154.35056434541508,0.0,154.35056434541508
2026-03-15 05:55:00,0.3150584399700165,0.14861313998699188,0.14861313998699188,4.725577811517707,4.5422290246791075,4.5422290246791075,158.57614215693278,0.0,158.57614215693278
2026-03-15 06:00:00,0.31413018703460693,0.15454913675785065,0.15454913675785065,4.918439063915159,4.617471032526318,4.617471032526318,162.99458122084792,0.0,162.99458122084792
2026-03-15 06:05:00,0.33405014872550964,0.15877442061901093,0.15877442061901093,5.055719047152114,4.705120635451477,4.705120635451477,167.55030026800003,0.0,167.55030026800003
2026-03-15 06:10:00,0.37971505522727966,0.1560489982366562,0.1560489982366562,4.967169744606429,4.757530457282468,4.757530457282468,172.01747001260645,0.0,172.01747001260645
2026-03-15 06:15:00,0.4420408308506012,0.15294262766838074,0.15294262766838074,4.866243389465991,4.779273043719173,4.779273043719173,176.38371340207243,0.0,176.38371340207243
2026-03-15 06:20:00,0.50095134973526,0.15208800137043,0.15208800137043,4.838476477771607,4.79111373052966,4.79111373052966,180.72218987984405,0.0,180.72218987984405
2026-03-15 06:25:00,0.5152415037155151,0.1569758504629135,0.1569758504629135,4.997283285439352,4.832347641511599,4.832347641511599,185.2194731652834,0.0,185.2194731652834
2026-03-15 06:30:00,0.4515317380428314,0.15045060217380524,0.15045060217380524,4.785277180008185,4.822933549210916,4.822933549210916,189.5047503452916,0.0,189.5047503452916
2026-03-15 06:35:00,0.5225982666015625,0.156698539853096,0.156698539853096,4.988273430215868,4.856001525411907,4.856001525411907,193.99302377550745,0.0,193.99302377550745
2026-03-15 06:40:00,0.48014476895332336,0.1509014219045639,0.1509014219045639,4.799924367538076,4.844786093837141,4.844786093837141,198.29294814304552,0.0,198.29294814304552
2026-03-15 06:45:00,0.46719953417778015,0.14617998898029327,0.14617998898029327,4.646524441285478,4.8051337633268085,4.8051337633268085,202.43947258433099,0.0,202.43947258433099
2026-03-15 06:50:00,0.46217039227485657,0.14286518096923828,0.14286518096923828,4.538825928441327,4.751872196349712,4.751872196349712,206.4782985127723,0.0,206.4782985127723
2026-03-15 06:55:00,0.44903072714805603,0.1410103440284729,0.1410103440284729,4.478562052095364,4.6972101674988425,4.6972101674988425,210.45686056486767,0.0,210.45686056486767
2026-03-15 07:00:00,0.4432365298271179,0.14483489096164703,0.14483489096164703,4.602822044116566,4.678332542822387,4.678332542822387,214.55968260898425,0.0,214.55968260898425
2026-03-15 07:05:00,0.38449719548225403,0.14700885117053986,0.14700885117053986,4.67345427400719,4.677356889059348,4.677356889059348,218.73313688299143,0.0,218.73313688299143
2026-03-15 07:10:00,0.34548047184944153,0.1526113599538803,0.1526113599538803,4.8554804613911235,4.712981603525703,4.712981603525703,223.08861734438256,0.0,223.08861734438256
2026-03-15 07:15:00,0.3383069932460785,0.15356294810771942,0.15356294810771942,4.886397675500295,4.747664817920622,4.747664817920622,227.47501501988285,0.0,227.47501501988285
2026-03-15 07:20:00,0.3061569631099701,0.15442411601543427,0.15442411601543427,4.914377124886409,4.78100727931378,4.78100727931378,231.88939214476926,0.0,231.88939214476926
2026-03-15 07:25:00,0.295795738697052,0.15543867647647858,0.15543867647647858,4.947340316866319,4.814273886824288,4.814273886824288,236.3367324616356,0.0,236.3367324616356
2026-03-15 07:30:00,0.2797713279724121,0.15953411161899567,0.15953411161899567,5.080401499543497,4.86749940936813,4.86749940936813,240.91713396117908,0.0,240.91713396117908
2026-03-15 07:35:00,0.28692248463630676,0.15371645987033844,0.15371645987033844,4.891385291218314,4.872276585738167,4.872276585738167,245.3085192523974,0.0,245.3085192523974
2026-03-15 07:40:00,0.3077654242515564,0.1581481546163559,0.1581481546163559,5.035371589047193,4.904895586399972,4.904895586399972,249.8438908414446,0.0,249.8438908414446
2026-03-15 07:45:00,0.3426395058631897,0.159505233168602,0.159505233168602,5.079463235200504,4.939809116160078,4.939809116160078,254.4233540766451,0.0,254.4233540766451
2026-03-15 07:50:00,0.38211914896965027,0.15173734724521637,0.15173734724521637,4.827083682869994,4.917264029502062,4.917264029502062,258.7504377595151,0.0,258.7504377595151
2026-03-15 07:55:00,0.40845754742622375,0.1468210220336914,0.1468210220336914,4.667351682653509,4.867281560132351,4.867281560132351,262.9177894421686,0.0,262.9177894421686
2026-03-15 08:00:00,0.40863922238349915,0.15036717057228088,0.15036717057228088,4.7825664771926935,4.85033854354442,4.85033854354442,267.2003559193613,0.0,267.2003559193613
2026-03-15 08:05:00,0.37808623909950256,0.1497620940208435,0.1497620940208435,4.76290746691839,4.832852328219214,4.832852328219214,271.46326338627966,0.0,271.46326338627966
2026-03-15 08:10:00,0.4079110026359558,0.15145975351333618,0.15145975351333618,4.818064628976481,4.829894788370668,4.829894788370668,275.7813280152561,0.0,275.7813280152561
2026-03-15 08:15:00,0.37209343910217285,0.15677882730960846,0.15677882730960846,4.990881979379981,4.86209222657253,4.86209222657253,280.2722099946361,0.0,280.2722099946361
2026-03-15 08:20:00,0.3541097044944763,0.1552593857049942,0.1552593857049942,4.9415151380351015,4.877976808865045,4.877976808865045,284.71372513267124,0.0,284.71372513267124
2026-03-15 08:25:00,0.3355753719806671,0.15605401992797852,0.15605401992797852,4.967332899964318,4.8958480270849,4.8958480270849,289.1810580326356,0.0,289.1810580326356
2026-03-15 08:30:00,0.3665812313556671,0.15226274728775024,0.15226274728775024,4.844153993741828,4.885509220416285,4.885509220416285,293.5252120263774,0.0,293.5252120263774
2026-03-15 08:35:00,0.3649056851863861,0.14742617309093475,0.14742617309093475,4.687013113630451,4.845809999059119,4.845809999059119,297.71222514000783,0.0,297.71222514000783
2026-03-15 08:40:00,0.31706947088241577,0.13760985434055328,0.13760985434055328,4.368079731216015,4.750263945490499,4.750263945490499,301.58030487122386,0.0,301.58030487122386
